rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
105,3.5,4.5,90.0,0.3689264602601621,False,offset>300,False,0.5023295250664757,0.06380848863462162,0.35,109.58068548803438,939.3819357971095,935.3035005880283,0.0,3619.8102220380156,1.0,67.85677929855194,29.054604099077146,1
106,3.0,3.0,60.0,0.3657352893547723,False,offset>300,False,0.41008664858129595,0.08158482532062168,0.48125,126.18440325536673,922.4944159454094,918.6701565571316,0.0,2198.506502274267,1.0,41.40962210927084,33.690067525979785,1
107,3.0,3.0,120.0,0.365414786044757,False,offset>300,False,0.41880882082790244,0.08161437815402905,0.465625,124.61441225097757,922.4663407536724,919.7708140388663,0.0,2316.2084068916474,1.0,75.52248781407006,33.690067525979785,1
108,3.0,3.0,180.0,0.35990681184415063,False,offset>300,False,0.3748963780678914,0.08416811405102444,0.51875,132.51865194777955,920.0402916515268,914.6891925978431,0.0,2024.3210731479603,1.0,90.0,33.690067525979785,1
109,3.5,3.5,120.0,0.3594215093107598,False,offset>300,False,0.3325930186215195,0.0,0.64375,140.1332566481265,1232.2843587251284,1230.0112071060723,0.0,1675.935862254737,1.0,75.52248781407006,35.53767779197438,1
110,3.5,4.5,120.0,0.3512021438801145,False,offset>300,False,0.5563363050339825,0.06516995681561638,0.2,99.85946509388316,938.0885410251644,935.5021255243275,1.0,11068.22484328564,1.0,86.25106304061794,29.054604099077146,1
111,2.0,1.5,60.0,0.34425798433580534,False,offset>300,False,0.3719337056746149,0.5570806574924894,0.15625,133.0519329785693,470.7733753821351,453.5589459317043,4.0,6893.205078655547,0.8666666666666667,34.91520624744419,33.690067525979785,1
112,3.0,3.5,90.0,0.341017688079612,False,offset>300,False,0.47399799696838923,0.23415594797708716,0.190625,114.68036054568994,777.5518494217672,770.8054292158057,3.0,4883.078524262671,1.0,64.94238458169698,29.74488129694222,1
113,2.5,2.0,150.0,0.32370979392791877,False,offset>300,False,0.2583002912164302,0.2274857415985183,0.496875,153.50594758104256,783.8885454814076,777.0882159871587,0.0,2135.6552387138454,1.0,74.22889435253646,36.86989764584402,1
114,4.0,5.0,90.0,0.29557400553567076,False,offset>300,False,0.4261480110713415,0.0,0.275,123.29335800715853,1249.16031018293,1245.1354157190538,0.0,12822.010059131226,1.0,67.03032342765592,30.96375653207352,1
115,2.5,2.0,60.0,0.294575808847433,False,offset>300,False,0.29647814622887425,0.23012117866497947,0.334375,146.63393367880263,781.3848802682695,776.2472021115747,1.0,2611.7592311911644,0.8666666666666667,36.40152052906664,36.86989764584402,1
116,3.5,3.5,60.0,0.2885304376359122,False,offset>300,False,0.3108108752718244,0.0,0.44375,144.0540424510716,1233.410188125663,1230.2016094645992,1.0,2019.1094469259342,1.0,41.40962210927086,35.53767779197438,1
117,3.5,4.0,120.0,0.28413174530666563,False,offset>300,False,0.4632634906133313,0.0,0.175,116.61257168960037,1081.0649920268263,1078.3307804427725,3.0,5309.635965865542,1.0,81.34743033874264,32.005383208083494,1
118,4.0,5.0,60.0,0.27905295357607784,False,offset>300,False,0.4643559071521557,0.0,0.15625,116.41593671261198,1271.8029176837044,1269.4516170811116,1.0,42947.63719795094,1.0,45.96306405806085,30.96375653207352,1
119,4.0,5.0,120.0,0.27734424932682306,False,offset>300,False,0.4740634986536461,0.0,0.134375,114.6685702423437,1268.5041642563417,1265.926037693372,2.0,29117.53996060727,1.0,85.10293679227723,30.96375653207352,1
120,3.5,4.0,90.0,0.27583352001565126,False,offset>300,False,0.4279170400313025,0.0,0.20625,122.97493279436556,1079.2083356442624,1075.6872843335452,2.0,4936.443657862177,1.0,64.30195626747476,32.005383208083494,1
121,3.5,3.5,150.0,0.2731876144375084,False,offset>300,False,0.3270002288750168,0.0,0.365625,141.13995880249698,1242.4880864504378,1238.8518201263971,0.0,3333.4966299283938,1.0,86.15903428374187,35.53767779197438,1
