rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
27,4.0,5.0,180.0,0.8546418348598555,True,ok,True,0.8314636058915755,0.9689404034727771,0.8170731707317073,50.3365509395164,79.50661670086171,63.403438791236404,8.0,2348.0258154618805,1.0,102.68038349181982,30.96375653207352,1
28,2.5,3.0,150.0,0.8527078168844922,True,ok,False,0.8070085209490151,0.9495238796108989,0.8643292682926829,54.73846622917726,97.95231436964606,82.16542261053587,1.0,4044.4871644473046,1.0,95.81178297924637,26.56505117707799,1
29,2.0,4.0,60.0,0.8522352603038502,True,ok,False,0.8012867957944638,0.9523190681306528,0.8704268292682926,55.7683767569965,95.29688527587984,75.53704575216548,1.0,3838.758905194066,1.0,53.13010235415599,14.036243467926479,1
30,2.5,5.0,150.0,0.850649752908448,True,ok,False,0.7821455798244406,0.9350799369323588,0.9085365853658536,59.213795631600696,111.67405991425913,94.30525262621036,0.0,3259.390496738796,0.6666666666666666,119.52612239367902,16.69924423399362,1
31,1.5,3.5,60.0,0.8495251150241963,True,ok,False,0.8026252107320082,0.9468552312177898,0.8628048780487806,55.52746206823851,100.48753034309972,81.30341703492776,5.0,2235.3160893096406,1.0,54.71905223641757,8.130102354155978,1
32,2.0,5.0,60.0,0.8476611068822796,True,ok,False,0.7767962977877308,0.9518025948201191,0.8963414634146342,60.17666639820844,95.78753492088681,73.6894139943258,1.0,2899.2320158808934,1.0,55.32188041333616,11.309932474020215,1
33,2.5,4.0,60.0,0.84727348300208,True,ok,False,0.8026431382227759,0.9515583499412655,0.8521341463414633,55.52423511990033,96.01956755579766,77.11061673355606,7.0,1821.4548416113125,1.0,50.174658857227705,20.556045219583467,1
34,2.0,4.0,90.0,0.8470121423592044,True,ok,False,0.7830824311970727,0.935129024047243,0.8948170731707317,59.045162384526904,111.62742715511926,94.47130135363349,0.0,3812.8385488397103,1.0,78.46304096718453,14.036243467926479,1
35,3.0,5.0,120.0,0.8465284846079961,True,ok,False,0.7944977307985506,0.9430444375070189,0.8689024390243902,56.99040845626089,104.10778436833199,88.86576960136996,2.0,3279.4491317517636,1.0,95.90856184597654,21.80140948635181,1
36,1.5,4.5,60.0,0.8449784665796194,True,ok,False,0.7720972525036405,0.950137006517045,0.896341463414634,61.022494549344714,97.36984380880727,75.45488772178932,0.0,3684.540456356948,1.0,56.63298703076825,6.340191745909909,1
37,2.5,4.0,90.0,0.8437302893573182,True,ok,False,0.791732270388946,0.9451134537410548,0.8628048780487805,57.488191329989704,102.14221894599797,84.93590201253527,3.0,3215.0366911928536,1.0,73.68614022272233,20.556045219583467,1
38,2.5,3.5,90.0,0.8433421361665853,True,ok,False,0.7926201930844045,0.9478126371463056,0.8582317073170731,57.32836524480721,99.57799471100964,81.73158147502147,3.0,3346.334776748204,1.0,70.25480189943846,23.198590513648185,1
39,3.5,3.0,150.0,0.8424369986940643,True,ok,False,0.7771681316062069,0.9567646644548046,0.875,60.10973631088277,91.07356876793558,73.94762595313804,1.0,3659.513057228489,1.0,77.89620311073523,39.8055710922652,1
40,3.0,3.0,180.0,0.8416709327716014,True,ok,False,0.8213984300123793,0.9635476132173024,0.7942073170731707,52.14828259777173,84.62976744356274,70.09573856557408,9.0,2589.2772487836273,1.0,90.0,33.690067525979785,1
41,2.5,4.0,120.0,0.8404856148935114,True,ok,False,0.7854874214496133,0.9376424476727916,0.8673780487804879,58.61226413906962,109.23967471084806,94.42548109950432,1.0,3917.9333110961265,1.0,94.51106878031649,20.556045219583467,1
42,1.5,3.5,90.0,0.8381956655836362,True,ok,False,0.7762850005671805,0.9309060704026685,0.8795731707317073,60.2686998979075,115.63923311746494,97.59438758179371,0.0,4376.700690637812,1.0,81.07320417895299,8.130102354155978,1
43,2.0,4.0,120.0,0.8362830333237772,True,ok,False,0.7706095577659795,0.9263851746429618,0.885670731707317,61.290279602123675,119.93408408918627,105.59679377862751,0.0,4061.729632382114,1.0,101.53695903281547,14.036243467926479,1
44,2.0,3.5,90.0,0.834967036033629,True,ok,False,0.787348790038637,0.9396949123886256,0.8445121951219512,58.27721779304535,107.28983323080574,89.72846101043524,4.0,3545.809346759286,1.0,75.7499673021964,15.945395900922854,1
45,3.0,4.0,90.0,0.8345448406502574,True,ok,False,0.7881901725556558,0.9423402352767818,0.8399390243902439,58.12576893998195,104.77677648705736,88.42349574208423,5.0,3081.3912745678813,1.0,68.89980397590698,26.56505117707799,1
46,3.0,5.0,150.0,0.8332931896165457,True,ok,False,0.817544732718556,0.9518724089692657,0.7804878048780488,52.841948110659935,95.72121147919762,79.2011884787054,9.0,3186.8150526978598,1.0,111.84379943901526,21.80140948635181,1
47,1.5,4.0,90.0,0.8302999785554908,True,ok,False,0.7655671473548737,0.9319417804878306,0.8704268292682926,62.197913476122736,114.65530853656091,97.12579708132029,0.0,4623.8452521586305,1.0,82.91811830971423,7.125016348901798,1
