rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
29,3.0,4.5,60.0,0.7145293659649281,True,ok,False,0.7208222416517747,0.9553738343908562,0.5434782608695652,70.25199650268056,92.39485732868658,57.90762884376722,0.0,984.615568038499,1.0,49.16778297253096,23.962488974578182,1
30,2.5,4.5,120.0,0.7138782700502656,True,ok,False,0.7675571660214121,0.9331071308499721,0.47826086956521735,61.839710116145824,113.5482256925266,98.1065543384913,0.0,1169.8922585022474,1.0,98.40830462026815,18.43494882292201,1
31,2.0,3.5,60.0,0.7127344570150628,True,ok,False,0.7357959681532282,0.9555488243195723,0.5124223602484472,67.55672573241893,92.22861689640627,60.34770550554364,0.0,1084.043297447683,1.0,51.45882249174225,15.945395900922854,1
32,3.0,3.5,60.0,0.7122180661409293,True,ok,False,0.718105482270966,0.9552676188160515,0.5403726708074534,70.74101319122612,92.49576212475114,56.682604501788205,0.0,1020.8121342977242,1.0,44.62132136407958,29.74488129694222,1
33,2.5,3.0,150.0,0.7120019554943725,True,ok,False,0.7493959996454275,0.9551533187309647,0.48757763975155277,65.10872006382304,92.60434720558364,68.59361567958317,0.0,1154.4968827370517,1.0,95.81178297924637,26.56505117707799,1
34,2.0,3.5,120.0,0.7114526654077611,True,ok,False,0.7581023988713746,0.9259824851398719,0.4906832298136646,63.54156820315258,120.31663911712167,104.92201582707263,0.0,1134.893438672237,1.0,97.51404546890747,15.945395900922854,1
35,3.0,3.0,150.0,0.710821311316315,True,ok,False,0.7478148645712073,0.9625197057125631,0.48136645962732916,65.39332437718271,85.60627957306508,56.980696815934124,0.0,1165.4390522071924,1.0,86.15903428374187,33.690067525979785,1
36,2.5,5.0,60.0,0.708918394729542,True,ok,False,0.718585615493769,0.9562024690747782,0.5279503105590062,70.65458921112159,91.60765437896066,57.30001384986384,0.0,1055.1482934259845,1.0,53.13010235415599,16.69924423399362,1
37,1.5,4.0,120.0,0.7074465168514132,True,ok,False,0.7639641565896331,0.9145892735283249,0.4751552795031056,62.486451813866026,131.1401901480914,116.56710902045444,0.0,1176.4301766359122,1.0,108.36494871111285,7.125016348901798,1
38,2.0,2.0,180.0,0.7061763159103217,True,ok,False,0.6895092642348593,0.9592823320079382,0.5652173913043478,75.88833243772532,88.68178459245875,42.74942241186826,0.0,944.2784582956467,0.6,90.0,26.56505117707799,1
39,2.0,4.0,120.0,0.7058842636558951,True,ok,False,0.761197236363083,0.9230120783034447,0.468944099378882,62.98449745464505,123.1385256117276,108.41774402546923,0.0,1191.5790038192727,1.0,101.53695903281547,14.036243467926479,1
40,2.5,4.0,120.0,0.7056716440946961,True,ok,True,0.7703793471745761,0.9362607842140582,0.4440993788819876,61.331717508576304,110.55225499664468,95.2652503293357,0.0,1243.2689810138706,1.0,94.51106878031649,20.556045219583467,1
41,3.0,5.0,120.0,0.7053438722537045,True,ok,False,0.7581283466159563,0.9372991158466445,0.46273291925465837,63.53689760912787,109.56583994568766,93.23876664693991,0.0,1215.1515633134543,1.0,95.90856184597654,21.80140948635181,1
42,3.5,4.5,60.0,0.7052930443336638,True,ok,False,0.701485994812922,0.9528744582384983,0.546583850931677,73.73252093367405,94.76926467342665,56.46681892013258,0.0,972.0895957931948,1.0,46.491550647117855,29.054604099077146,1
43,3.5,3.5,150.0,0.7045619326674624,True,ok,False,0.7498833238327826,0.9633187450597033,0.45652173913043476,65.02100171009914,84.84719219328187,56.711335774565896,0.0,1218.2459910841392,1.0,86.15903428374187,35.53767779197438,1
44,2.0,4.0,60.0,0.704513783379859,True,ok,False,0.7422527369533634,0.9588625403543958,0.4720496894409938,66.3945073483946,89.08058666332401,57.63740970416166,0.0,1189.650503638631,1.0,53.13010235415599,14.036243467926479,1
45,3.0,2.5,150.0,0.7040825575445554,True,ok,False,0.7333330920466801,0.9603719830719153,0.48447204968944096,68.00004343159758,87.6466160816805,56.478271145156874,0.0,1164.8998714277493,1.0,76.3944954800035,38.659808254090095,1
46,3.0,4.0,120.0,0.7007157741319838,True,ok,False,0.7676206675121275,0.946328444115625,0.42546583850931674,61.82827984781704,100.9879780901563,83.53940962342583,0.0,1309.2575710186509,1.0,87.70755722404411,26.56505117707799,1
47,2.5,2.0,150.0,0.6977703600192873,True,ok,False,0.7324881715033508,0.9588736073629041,0.4658385093167702,68.15212912939685,89.07007300524118,58.38097666757012,0.0,1202.765437509302,1.0,74.22889435253646,36.86989764584402,1
48,3.0,5.0,150.0,0.6964941831918579,True,ok,False,0.7462217491018855,0.9461090897884266,0.44720496894409933,65.68008516166059,101.19636470099472,82.18542894162928,0.0,1243.1693608295564,1.0,111.84379943901526,21.80140948635181,1
49,3.5,4.0,60.0,0.6960118008876104,True,ok,False,0.6987177632546047,0.9506559006493661,0.5217391304347826,74.23080261417117,96.87689438310228,59.718699336110866,0.0,1068.2969728748287,1.0,44.20792594301601,32.005383208083494,1
50,2.0,3.0,120.0,0.6952636279891753,True,ok,False,0.7555631738410424,0.9305779072066245,0.43788819875776397,63.998628708612365,115.95098815370666,100.1930212034394,0.0,1263.9383423600982,1.0,92.20422750397204,18.43494882292201,1
51,3.0,4.5,120.0,0.6928932287423356,True,ok,False,0.7559513190749202,0.9410474733535704,0.42236024844720493,63.92876256651436,106.0049003141081,87.93389328683006,0.0,1325.3096890616605,1.0,92.20422750397204,23.962488974578182,1
52,4.0,4.0,150.0,0.691311507306976,True,ok,False,0.7389111999304175,0.9617640087585256,0.43167701863354035,66.99598401252486,86.32419167940067,56.98842759718171,0.0,1282.241780408186,1.0,86.15903428374187,36.86989764584402,1
53,3.5,4.0,120.0,0.6909732521107939,True,ok,False,0.7498497309396599,0.95135994562718,0.4192546583850931,65.0270484308612,96.20805165417904,75.18426723517341,0.0,1326.5252266671519,1.0,81.34743033874264,32.005383208083494,1
54,3.5,5.0,120.0,0.6899602991074758,True,ok,False,0.7370282572506102,0.9457401691810399,0.4409937888198758,67.33491369489016,101.54683927801216,79.81844860841838,0.0,1259.2579151646796,1.0,90.38453831980483,26.56505117707799,1
55,2.5,3.5,120.0,0.6889619224731532,True,ok,False,0.7650867141055477,0.9404779202695986,0.3944099378881987,62.28439146100139,106.54597574388124,90.69549312237265,0.0,1433.1762491512382,1.0,89.61286340889626,23.198590513648185,1
56,3.5,4.0,150.0,0.6880966290912693,True,ok,False,0.7514579919679033,0.9609064885179551,0.40062111801242234,64.7375614457774,87.13883590794262,61.1283976496045,0.0,1413.8564178091283,1.0,93.2598224733095,32.005383208083494,1
